date,open,high,low,close,volume
2023-12-28 10:49:10.291415,1400.0,1411.9155191533928,1336.7633309508983,1374.3394250521455,8820542
2023-12-29 10:49:10.291415,1374.3394250521455,1401.4458250939947,1360.3505544453674,1380.898189769681,6580554
2023-12-30 10:49:10.291415,1380.898189769681,1480.6421898143265,1396.249480188258,1438.4458350012924,6671364
2023-12-31 10:49:10.291415,1438.4458350012924,1449.0462969135513,1366.924800874502,1407.9855488940266,8917060
2024-01-01 10:49:10.291415,1407.9855488940266,1397.8921855311326,1356.7037242111628,1377.2979548711478,4435822
2024-01-02 10:49:10.291415,1377.2979548711478,1409.0269141079882,1362.0269609583283,1385.5269375331582,7862204
2024-01-03 10:49:10.291415,1385.5269375331582,1452.4408896178572,1373.5639442257025,1413.0024169217797,5073937
2024-01-04 10:49:10.291415,1413.0024169217797,1440.733740846378,1358.6218000374022,1399.67777044189,9532426
2024-01-05 10:49:10.291415,1399.67777044189,1389.8842447387087,1338.4047542294297,1364.1444994840692,8133945
2024-01-06 10:49:10.291415,1364.1444994840692,1396.9365693981392,1351.80243732302,1374.3695033605798,6697739
2024-01-07 10:49:10.291415,1374.3695033605798,1417.1511280102648,1360.155572444269,1388.6533502272669,4436513
2024-01-08 10:49:10.291415,1388.6533502272669,1462.8888993613998,1394.9986820717727,1428.9437907165864,8582643
2024-01-09 10:49:10.291415,1428.9437907165864,1467.1071584160175,1422.4078342436933,1444.7574963298553,5805742
2024-01-10 10:49:10.291415,1444.7574963298553,1500.9231041637054,1428.480524084492,1464.7018141240987,9506451
2024-01-11 10:49:10.291415,1464.7018141240987,1475.4735730489904,1443.2706386901566,1459.3721058695735,3970851
2024-01-12 10:49:10.291415,1459.3721058695735,1533.8595843830756,1500.524178584439,1517.1918814837572,3212917
2024-01-13 10:49:10.291415,1517.1918814837572,1535.106833535584,1481.632847752576,1508.3698406440799,9167057
2024-01-14 10:49:10.291415,1508.3698406440799,1519.9490311306504,1468.9304607187794,1494.439745924715,5435973
2024-01-15 10:49:10.291415,1494.439745924715,1563.6350100527698,1513.439722885737,1538.5373664692534,5436598
2024-01-16 10:49:10.291415,1538.5373664692534,1532.893467118009,1473.3093392833198,1503.1014032006644,6986745
2024-01-17 10:49:10.291415,1503.1014032006644,1483.4643133049854,1435.5496574443723,1459.5069853746788,9359634
2024-01-18 10:49:10.291415,1459.5069853746788,1483.3667151676796,1442.852743341117,1463.1097292543984,9074922
2024-01-19 10:49:10.291415,1463.1097292543984,1487.5812731031401,1440.182559711414,1463.881916407277,5157179
2024-01-20 10:49:10.291415,1463.881916407277,1502.4058208272772,1416.3093124048771,1459.357566616077,3951511
2024-01-21 10:49:10.291415,1459.357566616077,1510.406784457336,1456.345822357861,1483.3763034075985,5200993
2024-01-22 10:49:10.291415,1483.3763034075985,1490.2806055924502,1435.0094281741372,1462.6450168832937,6702618
2024-01-23 10:49:10.291415,1462.6450168832937,1496.5011480465994,1433.4173660992237,1464.9592570729114,3118119
2024-01-24 10:49:10.291415,1464.9592570729114,1500.5668879978725,1414.0980610927893,1457.3324745453308,6507324
2024-01-25 10:49:10.291415,1457.3324745453308,1458.6802562599098,1416.0422979479256,1437.3612771039177,6015530
2024-01-26 10:49:10.291415,1437.3612771039177,1470.6814755874734,1402.7937773601789,1436.7376264738261,5419697
2024-01-27 10:49:10.291415,1436.7376264738261,1492.5721975642734,1421.6980375884737,1457.1351175763734,3141462
2024-01-28 10:49:10.291415,1457.1351175763734,1540.7671656074106,1474.0006454446168,1507.3839055260137,8937885
2024-01-29 10:49:10.291415,1507.3839055260137,1540.1144807463181,1504.2772204919502,1522.195850619134,4827089
2024-01-30 10:49:10.291415,1522.195850619134,1496.2989444041223,1427.4806416939336,1461.889793049028,3044653
