date,open,high,low,close,volume
2023-12-28 10:49:10.298371,1600.0,1624.9379135079212,1549.0569485057383,1586.9974310068296,6444279
2023-12-29 10:49:10.298371,1586.9974310068296,1579.8712972435708,1542.0507994491816,1560.9610483463762,5999634
2023-12-30 10:49:10.298371,1560.9610483463762,1579.2118711742464,1507.30782929197,1543.2598502331082,4715366
2023-12-31 10:49:10.298371,1543.2598502331082,1555.8434452937458,1507.6738710641712,1531.7586581789585,2437538
2024-01-01 10:49:10.298371,1531.7586581789585,1534.9333589699247,1492.6132937704426,1513.7733263701837,4224615
2024-01-02 10:49:10.298371,1513.7733263701837,1576.1848517835972,1488.1553928160622,1532.1701222998297,3150112
2024-01-03 10:49:10.298371,1532.1701222998297,1500.915916610893,1470.1049696597552,1485.510443135324,2806560
2024-01-04 10:49:10.298371,1485.510443135324,1495.1534462744903,1440.1011454086906,1467.6272958415905,3300557
2024-01-05 10:49:10.298371,1467.6272958415905,1482.4230491920946,1451.8115300174845,1467.1172896047894,7733413
2024-01-06 10:49:10.298371,1467.1172896047894,1500.8564633750784,1442.946383079823,1471.9014232274508,5476873
2024-01-07 10:49:10.298371,1471.9014232274508,1537.4078976335495,1477.0554843536383,1507.231690993594,2786872
2024-01-08 10:49:10.298371,1507.231690993594,1565.6290218840588,1515.0042076276316,1540.3166147558452,4027035
2024-01-09 10:49:10.298371,1540.3166147558452,1525.3309521252038,1487.2422791490708,1506.2866156371374,6374989
2024-01-10 10:49:10.298371,1506.2866156371374,1492.2327976703364,1440.8229279618406,1466.5278628160884,3696355
2024-01-11 10:49:10.298371,1466.5278628160884,1501.9121827631143,1433.1000611278796,1467.506121945497,5643003
2024-01-12 10:49:10.298371,1467.506121945497,1491.4370439353615,1416.8456531143663,1454.141348524864,2760416
2024-01-13 10:49:10.298371,1454.141348524864,1459.8221219858972,1400.84934522466,1430.3357336052786,3048581
2024-01-14 10:49:10.298371,1430.3357336052786,1462.306139792793,1399.9191093693762,1431.1126245810844,7477032
2024-01-15 10:49:10.298371,1431.1126245810844,1456.3134517834303,1416.0647479672923,1436.1890998753613,7512062
2024-01-16 10:49:10.298371,1436.1890998753613,1442.1328475495557,1397.4195331079468,1419.7761903287512,3529451
2024-01-17 10:49:10.298371,1419.7761903287512,1426.458688537818,1389.1854387908472,1407.8220636643327,7638702
2024-01-18 10:49:10.298371,1407.8220636643327,1414.128634884208,1372.3704192038,1393.249527044004,2802914
2024-01-19 10:49:10.298371,1393.249527044004,1405.7545006930804,1365.5764769072412,1385.6654888001608,4851341
2024-01-20 10:49:10.298371,1385.6654888001608,1425.084455821182,1368.1336006649642,1396.609028243073,3251521
2024-01-21 10:49:10.298371,1396.609028243073,1405.2213108921603,1346.7319158810812,1375.9766133866208,7801116
2024-01-22 10:49:10.298371,1375.9766133866208,1403.4917169059834,1324.6512539194528,1364.071485412718,5497859
2024-01-23 10:49:10.298371,1364.071485412718,1375.7555426743743,1338.0033224761694,1356.879432575272,4319474
2024-01-24 10:49:10.298371,1356.879432575272,1388.1711497369677,1326.1926845735059,1357.1819171552368,5420929
2024-01-25 10:49:10.298371,1357.1819171552368,1398.7613352697435,1326.951914414763,1362.8566248422533,6262911
2024-01-26 10:49:10.298371,1362.8566248422533,1431.9901319051887,1372.5209531450005,1402.2555425250946,3338223
2024-01-27 10:49:10.298371,1402.2555425250946,1435.2829164669627,1392.5819504016574,1413.93243343431,5562709
2024-01-28 10:49:10.298371,1413.93243343431,1447.9284382079445,1404.4271500100554,1426.177794109,5246824
2024-01-29 10:49:10.298371,1426.177794109,1436.6361083245954,1405.9783379474768,1421.307223136036,5134122
2024-01-30 10:49:10.298371,1421.307223136036,1424.849623894256,1379.6719103347434,1402.2607671144997,5716628
2024-01-31 10:49:10.298371,1402.2607671144997,1426.9943517495255,1357.6780806654658,1392.3362162074957,5407266
2024-02-01 10:49:10.298371,1392.3362162074957,1394.031718875014,1363.8321302874936,1378.9319245812537,6278639
2024-02-02 10:49:10.298371,1378.9319245812537,1406.894124968383,1366.9892997362158,1386.9417123522994,2617300
2024-02-03 10:49:10.298371,1386.9417123522994,1388.0153671874193,1322.6221850426093,1355.3187761150143,6276052
2024-02-04 10:49:10.298371,1355.3187761150143,1402.0595347632225,1331.924555442517,1366.9920451028697,6072660
2024-02-05 10:49:10.298371,1366.9920451028697,1391.265968170368,1339.0986170809344,1365.1822926256511,6881083
2024-02-06 10:49:10.298371,1365.1822926256511,1412.6898702161993,1346.5738100477906,1379.631840131995,5210923
2024-02-07 10:49:10.298371,1379.631840131995,1390.3480531866085,1341.8272337627682,1366.0876434746883,4826207
2024-02-08 10:49:10.298371,1366.0876434746883,1367.0906085034405,1331.4742348497361,1349.2824216765885,6495590
2024-02-09 10:49:10.298371,1349.2824216765885,1366.1356619007443,1317.92196199105,1342.0288119458971,4882760
2024-02-10 10:49:10.298371,1342.0288119458971,1363.1850368219293,1305.5422451141462,1334.3636409680378,5217268
2024-02-11 10:49:10.298371,1334.3636409680378,1388.94383169747,1310.7576012960847,1349.8507164967773,3893959
2024-02-12 10:49:10.298371,1349.8507164967773,1380.8679230769046,1349.8064500853015,1365.337186581103,3825779
2024-02-13 10:49:10.298371,1365.337186581103,1430.435660870456,1373.9335610480307,1402.1846109592434,7851721
2024-02-14 10:49:10.298371,1402.1846109592434,1415.9950445551267,1369.8108524297895,1392.902948492458,6329266
2024-02-15 10:49:10.298371,1392.902948492458,1354.8478412217744,1301.2836718974745,1328.0657565596243,7260055
2024-02-16 10:49:10.298371,1328.0657565596243,1334.7171247635924,1307.0328819312942,1320.8750033474432,4949271
2024-02-17 10:49:10.298371,1320.8750033474432,1347.1139858866925,1304.005439660458,1325.5597127735753,7065719
2024-02-18 10:49:10.298371,1325.5597127735753,1374.593090758235,1303.8882467361475,1339.2406687471912,4143781
2024-02-19 10:49:10.298371,1339.2406687471912,1373.7167964935581,1316.9996297811751,1345.3582131373666,7883947
2024-02-20 10:49:10.298371,1345.3582131373666,1361.8458059285924,1311.0300264931639,1336.437916210878,7421752
2024-02-21 10:49:10.298371,1336.437916210878,1390.441067796221,1347.4277754081154,1368.9344216021682,4789879
2024-02-22 10:49:10.298371,1368.9344216021682,1371.097456081807,1328.0172892681583,1349.5573726749826,6141042
2024-02-23 10:49:10.298371,1349.5573726749826,1368.5485560521931,1321.0448796748653,1344.7967178635292,3519546
2024-02-24 10:49:10.298371,1344.7967178635292,1360.2817477313808,1289.502269313435,1324.8920085224079,4055408
2024-02-25 10:49:10.298371,1324.8920085224079,1364.5767072350586,1286.7747497630976,1325.675728499078,3379233
2024-02-26 10:49:10.298371,1325.675728499078,1381.036260244401,1330.1390739008052,1355.5876670726032,5752778
2024-02-27 10:49:10.298371,1355.5876670726032,1377.5237530806742,1329.163223203375,1353.3434881420246,5305822
2024-02-28 10:49:10.298371,1353.3434881420246,1387.608796352614,1314.8293915812624,1351.219093966938,7967569
2024-02-29 10:49:10.298371,1351.219093966938,1344.0276691983522,1295.1031806664503,1319.5654249324011,5203669
2024-03-01 10:49:10.298371,1319.5654249324011,1342.3438619538717,1287.0210681916717,1314.6824650727717,6101162
2024-03-02 10:49:10.298371,1314.6824650727717,1355.809960739472,1316.740392658735,1336.2751766991034,5451345
2024-03-03 10:49:10.298371,1336.2751766991034,1365.1453652272464,1298.8906543131413,1332.0180097701939,6190247
2024-03-04 10:49:10.298371,1332.0180097701939,1353.8935928569795,1299.1356883326193,1326.5146405947994,5215534
2024-03-05 10:49:10.298371,1326.5146405947994,1382.7479095419026,1312.1925072144395,1347.470208378171,3717222
2024-03-06 10:49:10.298371,1347.470208378171,1376.3571443545407,1307.6082966239996,1341.9827204892702,2200211
2024-03-07 10:49:10.298371,1341.9827204892702,1386.2272427525147,1347.139832902009,1366.6835378272617,6830668
2024-03-08 10:49:10.298371,1366.6835378272617,1375.1783948592115,1309.8969343372748,1342.5376645982433,6250220
2024-03-09 10:49:10.298371,1342.5376645982433,1390.954281884055,1320.454697963851,1355.7044899239531,2672960
2024-03-10 10:49:10.298371,1355.7044899239531,1410.8594535780396,1363.904496190812,1387.381974884426,3454915
2024-03-11 10:49:10.298371,1387.381974884426,1426.3309478685123,1388.4657891428833,1407.3983685056978,4095383
2024-03-12 10:49:10.298371,1407.3983685056978,1384.8359015744147,1357.2704846991899,1371.0531931368023,2790243
2024-03-13 10:49:10.298371,1371.0531931368023,1385.086437145752,1333.3863235658541,1359.236380355803,6749868
2024-03-14 10:49:10.298371,1359.236380355803,1378.1657268195054,1331.9617003089957,1355.0637135642505,4282369
2024-03-15 10:49:10.298371,1355.0637135642505,1403.6563622157057,1345.6509361114402,1374.653649163573,2867481
2024-03-16 10:49:10.298371,1374.653649163573,1368.0325732565375,1330.8931373615446,1349.462855309041,6396054
2024-03-17 10:49:10.298371,1349.462855309041,1366.825550478773,1294.4564806712033,1330.6410155749882,3268430
2024-03-18 10:49:10.298371,1330.6410155749882,1320.8803491361455,1281.4418842345135,1301.1611166853295,2746403
2024-03-19 10:49:10.298371,1301.1611166853295,1305.2226822105613,1267.8397082866657,1286.5311952486134,5041370
2024-03-20 10:49:10.298371,1286.5311952486134,1289.1966098629189,1239.5961576031207,1264.3963837330198,6905349
2024-03-21 10:49:10.298371,1264.3963837330198,1318.915138227013,1267.2512395467656,1293.0831888868893,7578086
2024-03-22 10:49:10.298371,1293.0831888868893,1300.105668882569,1263.4425594553165,1281.7741141689428,6127269
2024-03-23 10:49:10.298371,1281.7741141689428,1314.5642712807519,1274.594866211279,1294.5795687460154,7393314
2024-03-24 10:49:10.298371,1294.5795687460154,1312.6658290657601,1277.9666265013814,1295.3162277835706,7174621
2024-03-25 10:49:10.298371,1295.3162277835706,1327.3768711549287,1264.2216785349842,1295.7992748449565,2831284
2024-03-26 10:49:10.298371,1295.7992748449565,1318.1346551245122,1252.8276350345345,1285.4811450795232,4602021
2024-03-27 10:49:10.298371,1285.4811450795232,1324.7627997432437,1274.7314517984407,1299.747125770842,3751772
2024-03-28 10:49:10.298371,1299.747125770842,1334.6065996946252,1271.329925354563,1302.9682625245941,7771763
2024-03-29 10:49:10.298371,1302.9682625245941,1337.4082017594035,1272.885123674565,1305.146662716984,4717370
2024-03-30 10:49:10.298371,1305.146662716984,1311.2457180483198,1278.1902459224923,1294.717981985406,5292202
2024-03-31 10:49:10.298371,1294.717981985406,1325.0882219152659,1249.5895038638985,1287.338862889582,7237606
2024-04-01 10:49:10.298371,1287.338862889582,1332.664872333141,1264.0578001705999,1298.3613362518704,2261745
2024-04-02 10:49:10.298371,1298.3613362518704,1321.3134572802253,1284.597040341602,1302.9552488109136,7963523
2024-04-03 10:49:10.298371,1302.9552488109136,1323.5386222118077,1287.7037577914755,1305.6211900016417,3746659
2024-04-04 10:49:10.298371,1305.6211900016417,1308.4230057759437,1276.082512114344,1292.2527589451438,5328122
2024-04-05 10:49:10.298371,1292.2527589451438,1344.7881241896953,1310.881670862665,1327.8348975261802,5847852
2024-04-06 10:49:10.298371,1327.8348975261802,1352.2738001627708,1286.4038668836217,1319.3388335231964,7661007
2024-04-07 10:49:10.298371,1319.3388335231964,1344.78221832373,1293.6155458524286,1319.1988820880792,6940952
2024-04-08 10:49:10.298371,1319.1988820880792,1349.9344114667688,1282.3923717857083,1316.1633916262385,3854413
2024-04-09 10:49:10.298371,1316.1633916262385,1386.312961489429,1318.8856219923603,1352.5992917408946,7301002
2024-04-10 10:49:10.298371,1352.5992917408946,1377.2915016313761,1317.751917154585,1347.5217093929805,6459895
2024-04-11 10:49:10.298371,1347.5217093929805,1372.548597308935,1308.924396971791,1340.736497140363,2184215
2024-04-12 10:49:10.298371,1340.736497140363,1357.3098687747456,1329.4558608543666,1343.3828648145561,5156390
2024-04-13 10:49:10.298371,1343.3828648145561,1352.3713786639123,1309.1599459520207,1330.7656623079665,7699097
2024-04-14 10:49:10.298371,1330.7656623079665,1363.6077329315588,1302.9268882565407,1333.2673105940498,5728298
2024-04-15 10:49:10.298371,1333.2673105940498,1391.99543367839,1363.9211891965854,1377.9583114374877,4912166
2024-04-16 10:49:10.298371,1377.9583114374877,1398.9320021106837,1369.4226184171139,1384.1773102638988,4080444
2024-04-17 10:49:10.298371,1384.1773102638988,1427.2929003724764,1352.1431757844528,1389.7180380784646,3640335
2024-04-18 10:49:10.298371,1389.7180380784646,1408.7805250218066,1343.6027211738,1376.1916230978034,7890681
2024-04-19 10:49:10.298371,1376.1916230978034,1431.1359411912347,1387.9825813663444,1409.5592612787896,3680442
2024-04-20 10:49:10.298371,1409.5592612787896,1482.6811307229568,1413.8614321330538,1448.2712814280053,2860513
2024-04-21 10:49:10.298371,1448.2712814280053,1503.9151670971662,1428.1244830957155,1466.0198250964409,6428935
2024-04-22 10:49:10.298371,1466.0198250964409,1503.784255509885,1456.025110006006,1479.9046827579455,7367578
2024-04-23 10:49:10.298371,1479.9046827579455,1491.3290442122886,1459.691893721979,1475.5104689671339,3059288
2024-04-24 10:49:10.298371,1475.5104689671339,1526.589486823345,1441.536118682934,1484.0628027531395,7586551
2024-04-25 10:49:10.298371,1484.0628027531395,1491.9826174205266,1442.3813127799788,1467.1819651002527,7894056
2024-04-26 10:49:10.298371,1467.1819651002527,1462.0382007156145,1426.995278344239,1444.5167395299268,7999566
2024-04-27 10:49:10.298371,1444.5167395299268,1442.9635762547684,1386.828599962848,1414.8960881088083,6390741
2024-04-28 10:49:10.298371,1414.8960881088083,1459.5928891301862,1387.3673417617279,1423.4801154459572,3660049
2024-04-29 10:49:10.298371,1423.4801154459572,1416.6178449519084,1376.3077005550708,1396.4627727534896,4459147
2024-04-30 10:49:10.298371,1396.4627727534896,1408.4857604232218,1365.7902053829819,1387.1379829031018,7666902
2024-05-01 10:49:10.298371,1387.1379829031018,1406.983115704286,1365.7954320544063,1386.389273879346,5682226
2024-05-02 10:49:10.298371,1386.389273879346,1448.0976813263044,1364.1971917505946,1406.1474365384495,6231276
2024-05-03 10:49:10.298371,1406.1474365384495,1414.6714598425406,1375.7504467161896,1395.2109532793652,4393432
2024-05-04 10:49:10.298371,1395.2109532793652,1447.8882071726453,1386.9105399024552,1417.3993735375502,6631817
