date,open,high,low,close,volume
2023-12-28 10:49:10.295026,550.0,554.7092688700897,535.7938874569167,545.2515781635032,26248688
2023-12-29 10:49:10.295026,545.2515781635032,574.1201622908605,542.5450134436022,558.3325878672314,20657585
2023-12-30 10:49:10.295026,558.3325878672314,570.8290289731394,551.3415169931541,561.0852729831468,25356445
2023-12-31 10:49:10.295026,561.0852729831468,586.3475695380166,566.2136030940228,576.2805863160197,25417657
2024-01-01 10:49:10.295026,576.2805863160197,597.1794968722156,576.4408158564293,586.8101563643224,19512272
2024-01-02 10:49:10.295026,586.8101563643224,587.3306501563615,556.7467116753927,572.0386809158771,25471663
2024-01-03 10:49:10.295026,572.0386809158771,584.3076806980993,558.0162206130367,571.1619506555679,25865132
2024-01-04 10:49:10.295026,571.1619506555679,597.0228873866081,570.995493455915,584.0091904212616,9734268
2024-01-05 10:49:10.295026,584.0091904212616,578.2115106761879,559.2356386179064,568.7235746470471,13942399
2024-01-06 10:49:10.295026,568.7235746470471,589.5207808871534,559.2416059316239,574.3811934093886,26880303
2024-01-07 10:49:10.295026,574.3811934093886,580.4792590183499,568.1120578885572,574.2956584534535,22069226
2024-01-08 10:49:10.295026,574.2956584534535,567.6832512611333,537.3867155464219,552.5349834037776,24271551
2024-01-09 10:49:10.295026,552.5349834037776,565.613253093763,543.155151285174,554.3842021894685,23774309
2024-01-10 10:49:10.295026,554.3842021894685,554.3491837531753,534.7829203863628,544.5660520697691,19706970
2024-01-11 10:49:10.295026,544.5660520697691,541.5552694081583,520.376791302444,530.9660303553012,12461826
2024-01-12 10:49:10.295026,530.9660303553012,543.8605742692054,519.0435584295823,531.4520663493938,12699648
2024-01-13 10:49:10.295026,531.4520663493938,514.4788276530898,504.03366777049604,509.25624771179287,14136708
2024-01-14 10:49:10.295026,509.25624771179287,515.837675522909,488.2933208780878,502.0654982004984,17172204
2024-01-15 10:49:10.295026,502.0654982004984,540.6498169077421,520.5561050907326,530.6029609992373,7549892
2024-01-16 10:49:10.295026,530.6029609992373,547.652147862889,529.4922151645726,538.5721815137308,29349453
2024-01-17 10:49:10.295026,538.5721815137308,535.2596599459478,521.7668107918239,528.5132353688858,16234143
2024-01-18 10:49:10.295026,528.5132353688858,555.461648278839,534.9731338624817,545.2173910706604,14071520
2024-01-19 10:49:10.295026,545.2173910706604,544.3423836340867,523.0725868049221,533.7074852195044,24031774
2024-01-20 10:49:10.295026,533.7074852195044,537.1225106398595,518.0524041623896,527.5874574011245,10618113
2024-01-21 10:49:10.295026,527.5874574011245,526.7611437193563,502.4982053015719,514.629674510464,13560297
2024-01-22 10:49:10.295026,514.629674510464,527.4351488311614,508.3579828417566,517.896565836459,16671667
2024-01-23 10:49:10.295026,517.896565836459,549.4641367087894,518.2564247732288,533.8602807410091,26500070
2024-01-24 10:49:10.295026,533.8602807410091,533.995988813776,511.0207213099952,522.5083550618856,20156439
2024-01-25 10:49:10.295026,522.5083550618856,512.2501695399183,486.1426381953693,499.1964038676437,27569455
2024-01-26 10:49:10.295026,499.1964038676437,517.7684479584052,505.3001896857129,511.53431882205905,8415108
2024-01-27 10:49:10.295026,511.53431882205905,538.8860558697049,519.8855254470236,529.3857906583643,20911579
2024-01-28 10:49:10.295026,529.3857906583643,515.0059837947914,498.0505039310023,506.5282438628969,29154539
2024-01-29 10:49:10.295026,506.5282438628969,522.968578453575,501.06486382595807,512.0167211397666,26661488
2024-01-30 10:49:10.295026,512.0167211397666,528.9515564888793,500.9162174686949,514.9338869787871,27097593
2024-01-31 10:49:10.295026,514.9338869787871,512.2379338411944,500.523560290512,506.3807470658532,8918351
